Subbasin	Wid2	D	Dep2	K	x1	y1	x2	y2
53	2.231634555	0.1	0.187340754	0.1	1166262.312	1023041.601	1166292.312	1023041.601
53	2.231634555	0.1	0.187340754	0.1	1166292.312	1023041.601	1166322.312	1023071.601
53	2.231634555	0.1	0.187340754	0.1	1166322.312	1023071.601	1166352.312	1023101.601
53	2.231634555	0.1	0.187340754	0.1	1166352.312	1023101.601	1166352.312	1023131.601
53	2.231634555	0.1	0.187340754	0.1	1166352.312	1023131.601	1166352.312	1023161.601
53	2.231634555	0.1	0.187340754	0.1	1166352.312	1023161.601	1166382.312	1023191.601
53	2.231634555	0.1	0.187340754	0.1	1166382.312	1023191.601	1166412.312	1023191.601
53	2.231634555	0.1	0.187340754	0.1	1166412.312	1023191.601	1166442.312	1023191.601
53	2.231634555	0.1	0.187340754	0.1	1166442.312	1023191.601	1166472.312	1023191.601
53	2.231634555	0.1	0.187340754	0.1	1166472.312	1023191.601	1166502.312	1023191.601
53	2.231634555	0.1	0.187340754	0.1	1166502.312	1023191.601	1166532.312	1023191.601
53	2.231634555	0.1	0.187340754	0.1	1166532.312	1023191.601	1166562.312	1023161.601
53	2.231634555	0.1	0.187340754	0.1	1166562.312	1023161.601	1166592.312	1023131.601
53	2.231634555	0.1	0.187340754	0.1	1166592.312	1023131.601	1166622.312	1023131.601
53	2.231634555	0.1	0.187340754	0.1	1166622.312	1023131.601	1166652.312	1023101.601
45	1.656132802	0.1	0.153560783	0.1	1169082.312	1022051.601	1169082.312	1022081.601
45	1.656132802	0.1	0.153560783	0.1	1169082.312	1022081.601	1169052.312	1022111.601
45	1.656132802	0.1	0.153560783	0.1	1169052.312	1022111.601	1169052.312	1022141.601
45	1.656132802	0.1	0.153560783	0.1	1169052.312	1022141.601	1169052.312	1022171.601
45	1.656132802	0.1	0.153560783	0.1	1169052.312	1022171.601	1169052.312	1022201.601
45	1.656132802	0.1	0.153560783	0.1	1169052.312	1022201.601	1169052.312	1022231.601
45	1.656132802	0.1	0.153560783	0.1	1169052.312	1022231.601	1169022.312	1022261.601
45	1.656132802	0.1	0.153560783	0.1	1169022.312	1022261.601	1169022.312	1022291.601
45	1.656132802	0.1	0.153560783	0.1	1169022.312	1022291.601	1169022.312	1022321.601
45	1.656132802	0.1	0.153560783	0.1	1169022.312	1022321.601	1168992.312	1022351.601
45	1.656132802	0.1	0.153560783	0.1	1168992.312	1022351.601	1168992.312	1022381.601
45	1.656132802	0.1	0.153560783	0.1	1168992.312	1022381.601	1168992.312	1022411.601
45	1.656132802	0.1	0.153560783	0.1	1168992.312	1022411.601	1168992.312	1022441.601
45	1.656132802	0.1	0.153560783	0.1	1168992.312	1022441.601	1168992.312	1022471.601
45	1.656132802	0.1	0.153560783	0.1	1168992.312	1022471.601	1168992.312	1022501.601
45	1.656132802	0.1	0.153560783	0.1	1168992.312	1022501.601	1168992.312	1022531.601
45	1.656132802	0.1	0.153560783	0.1	1168992.312	1022531.601	1169022.312	1022561.601
45	1.656132802	0.1	0.153560783	0.1	1169022.312	1022561.601	1169022.312	1022591.601
45	1.656132802	0.1	0.153560783	0.1	1169022.312	1022591.601	1169022.312	1022621.601
45	1.656132802	0.1	0.153560783	0.1	1169022.312	1022621.601	1169022.312	1022651.601
45	1.656132802	0.1	0.153560783	0.1	1169022.312	1022651.601	1169022.312	1022681.601
45	1.656132802	0.1	0.153560783	0.1	1169022.312	1022681.601	1169052.312	1022711.601
45	1.656132802	0.1	0.153560783	0.1	1169052.312	1022711.601	1169052.312	1022741.601
45	1.656132802	0.1	0.153560783	0.1	1169052.312	1022741.601	1169052.312	1022771.601
45	1.656132802	0.1	0.153560783	0.1	1169052.312	1022771.601	1169052.312	1022801.601
45	1.656132802	0.1	0.153560783	0.1	1169052.312	1022801.601	1169052.312	1022831.601
45	1.656132802	0.1	0.153560783	0.1	1169052.312	1022831.601	1169052.312	1022861.601
45	1.656132802	0.1	0.153560783	0.1	1169052.312	1022861.601	1169052.312	1022891.601
45	1.656132802	0.1	0.153560783	0.1	1169052.312	1022891.601	1169052.312	1022921.601
45	1.656132802	0.1	0.153560783	0.1	1169052.312	1022921.601	1169082.312	1022951.601
45	1.656132802	0.1	0.153560783	0.1	1169082.312	1022951.601	1169082.312	1022981.601
45	1.656132802	0.1	0.153560783	0.1	1169082.312	1022981.601	1169082.312	1023011.601
45	1.656132802	0.1	0.153560783	0.1	1169082.312	1023011.601	1169082.312	1023041.601
45	1.656132802	0.1	0.153560783	0.1	1169082.312	1023041.601	1169082.312	1023071.601
45	1.656132802	0.1	0.153560783	0.1	1169082.312	1023071.601	1169082.312	1023101.601
45	1.656132802	0.1	0.153560783	0.1	1169082.312	1023101.601	1169082.312	1023131.601
45	1.656132802	0.1	0.153560783	0.1	1169082.312	1023131.601	1169112.312	1023161.601
37	1.499588635	0.1	0.143724776	0.1	1161072.312	1022681.601	1161042.312	1022681.601
37	1.499588635	0.1	0.143724776	0.1	1161042.312	1022681.601	1161012.312	1022651.601
37	1.499588635	0.1	0.143724776	0.1	1161012.312	1022651.601	1160982.312	1022651.601
37	1.499588635	0.1	0.143724776	0.1	1160982.312	1022651.601	1160952.312	1022651.601
37	1.499588635	0.1	0.143724776	0.1	1160952.312	1022651.601	1160922.312	1022651.601
37	1.499588635	0.1	0.143724776	0.1	1160922.312	1022651.601	1160892.312	1022681.601
37	1.499588635	0.1	0.143724776	0.1	1160892.312	1022681.601	1160862.312	1022711.601
37	1.499588635	0.1	0.143724776	0.1	1160862.312	1022711.601	1160832.312	1022741.601
37	1.499588635	0.1	0.143724776	0.1	1160832.312	1022741.601	1160802.312	1022741.601
37	1.499588635	0.1	0.143724776	0.1	1160802.312	1022741.601	1160802.312	1022711.601
37	1.499588635	0.1	0.143724776	0.1	1160802.312	1022711.601	1160772.312	1022681.601
37	1.499588635	0.1	0.143724776	0.1	1160772.312	1022681.601	1160742.312	1022681.601
37	1.499588635	0.1	0.143724776	0.1	1160742.312	1022681.601	1160712.312	1022651.601
37	1.499588635	0.1	0.143724776	0.1	1160712.312	1022651.601	1160682.312	1022651.601
37	1.499588635	0.1	0.143724776	0.1	1160682.312	1022651.601	1160652.312	1022651.601
37	1.499588635	0.1	0.143724776	0.1	1160652.312	1022651.601	1160622.312	1022651.601
37	1.499588635	0.1	0.143724776	0.1	1160622.312	1022651.601	1160622.312	1022681.601
37	1.499588635	0.1	0.143724776	0.1	1160622.312	1022681.601	1160592.312	1022711.601
37	1.499588635	0.1	0.143724776	0.1	1160592.312	1022711.601	1160592.312	1022741.601
37	1.499588635	0.1	0.143724776	0.1	1160592.312	1022741.601	1160562.312	1022771.601
37	1.499588635	0.1	0.143724776	0.1	1160562.312	1022771.601	1160562.312	1022801.601
37	1.499588635	0.1	0.143724776	0.1	1160562.312	1022801.601	1160562.312	1022831.601
37	1.499588635	0.1	0.143724776	0.1	1160562.312	1022831.601	1160562.312	1022861.601
37	1.499588635	0.1	0.143724776	0.1	1160562.312	1022861.601	1160532.312	1022891.601
37	1.499588635	0.1	0.143724776	0.1	1160532.312	1022891.601	1160532.312	1022921.601
37	1.499588635	0.1	0.143724776	0.1	1160532.312	1022921.601	1160562.312	1022951.601
37	1.499588635	0.1	0.143724776	0.1	1160562.312	1022951.601	1160532.312	1022981.601
37	1.499588635	0.1	0.143724776	0.1	1160532.312	1022981.601	1160502.312	1023011.601
37	1.499588635	0.1	0.143724776	0.1	1160502.312	1023011.601	1160532.312	1023041.601
37	1.499588635	0.1	0.143724776	0.1	1160532.312	1023041.601	1160532.312	1023071.601
37	1.499588635	0.1	0.143724776	0.1	1160532.312	1023071.601	1160502.312	1023101.601
37	1.499588635	0.1	0.143724776	0.1	1160502.312	1023101.601	1160472.312	1023131.601
37	1.499588635	0.1	0.143724776	0.1	1160472.312	1023131.601	1160442.312	1023131.601
37	1.499588635	0.1	0.143724776	0.1	1160442.312	1023131.601	1160412.312	1023131.601
37	1.499588635	0.1	0.143724776	0.1	1160412.312	1023131.601	1160382.312	1023101.601
37	1.499588635	0.1	0.143724776	0.1	1160382.312	1023101.601	1160352.312	1023131.601
37	1.499588635	0.1	0.143724776	0.1	1160352.312	1023131.601	1160322.312	1023161.601
37	1.499588635	0.1	0.143724776	0.1	1160322.312	1023161.601	1160292.312	1023161.601
37	1.499588635	0.1	0.143724776	0.1	1160292.312	1023161.601	1160262.312	1023161.601
37	1.499588635	0.1	0.143724776	0.1	1160262.312	1023161.601	1160232.312	1023161.601
37	1.499588635	0.1	0.143724776	0.1	1160232.312	1023161.601	1160202.312	1023191.601
37	1.499588635	0.1	0.143724776	0.1	1160202.312	1023191.601	1160172.312	1023191.601
37	1.499588635	0.1	0.143724776	0.1	1160172.312	1023191.601	1160142.312	1023221.601
37	1.499588635	0.1	0.143724776	0.1	1160142.312	1023221.601	1160172.312	1023251.601
29	2.098956466	0.1	0.179839809	0.1	1158072.312	1024271.601	1158042.312	1024271.601
29	2.098956466	0.1	0.179839809	0.1	1158042.312	1024271.601	1158012.312	1024271.601
29	2.098956466	0.1	0.179839809	0.1	1158012.312	1024271.601	1157982.312	1024271.601
29	2.098956466	0.1	0.179839809	0.1	1157982.312	1024271.601	1157952.312	1024241.601
29	2.098956466	0.1	0.179839809	0.1	1157952.312	1024241.601	1157922.312	1024211.601
29	2.098956466	0.1	0.179839809	0.1	1157922.312	1024211.601	1157952.312	1024181.601
29	2.098956466	0.1	0.179839809	0.1	1157952.312	1024181.601	1157952.312	1024151.601
29	2.098956466	0.1	0.179839809	0.1	1157952.312	1024151.601	1157952.312	1024121.601
29	2.098956466	0.1	0.179839809	0.1	1157952.312	1024121.601	1157952.312	1024091.601
29	2.098956466	0.1	0.179839809	0.1	1157952.312	1024091.601	1157922.312	1024061.601
29	2.098956466	0.1	0.179839809	0.1	1157922.312	1024061.601	1157892.312	1024031.601
29	2.098956466	0.1	0.179839809	0.1	1157892.312	1024031.601	1157862.312	1024031.601
29	2.098956466	0.1	0.179839809	0.1	1157862.312	1024031.601	1157832.312	1024001.601
29	2.098956466	0.1	0.179839809	0.1	1157832.312	1024001.601	1157832.312	1023971.601
29	2.098956466	0.1	0.179839809	0.1	1157832.312	1023971.601	1157802.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1157802.312	1023941.601	1157772.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1157772.312	1023941.601	1157742.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1157742.312	1023941.601	1157712.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1157712.312	1023941.601	1157682.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1157682.312	1023941.601	1157652.312	1023911.601
29	2.098956466	0.1	0.179839809	0.1	1157652.312	1023911.601	1157652.312	1023881.601
29	2.098956466	0.1	0.179839809	0.1	1157652.312	1023881.601	1157622.312	1023881.601
29	2.098956466	0.1	0.179839809	0.1	1157622.312	1023881.601	1157592.312	1023881.601
29	2.098956466	0.1	0.179839809	0.1	1157592.312	1023881.601	1157562.312	1023881.601
29	2.098956466	0.1	0.179839809	0.1	1157562.312	1023881.601	1157532.312	1023881.601
29	2.098956466	0.1	0.179839809	0.1	1157532.312	1023881.601	1157502.312	1023851.601
29	2.098956466	0.1	0.179839809	0.1	1157502.312	1023851.601	1157472.312	1023821.601
29	2.098956466	0.1	0.179839809	0.1	1157472.312	1023821.601	1157442.312	1023821.601
29	2.098956466	0.1	0.179839809	0.1	1157442.312	1023821.601	1157412.312	1023821.601
29	2.098956466	0.1	0.179839809	0.1	1157412.312	1023821.601	1157382.312	1023821.601
29	2.098956466	0.1	0.179839809	0.1	1157382.312	1023821.601	1157352.312	1023821.601
29	2.098956466	0.1	0.179839809	0.1	1157352.312	1023821.601	1157322.312	1023851.601
29	2.098956466	0.1	0.179839809	0.1	1157322.312	1023851.601	1157292.312	1023851.601
29	2.098956466	0.1	0.179839809	0.1	1157292.312	1023851.601	1157262.312	1023851.601
29	2.098956466	0.1	0.179839809	0.1	1157262.312	1023851.601	1157232.312	1023851.601
29	2.098956466	0.1	0.179839809	0.1	1157232.312	1023851.601	1157202.312	1023881.601
29	2.098956466	0.1	0.179839809	0.1	1157202.312	1023881.601	1157172.312	1023881.601
29	2.098956466	0.1	0.179839809	0.1	1157172.312	1023881.601	1157142.312	1023911.601
29	2.098956466	0.1	0.179839809	0.1	1157142.312	1023911.601	1157112.312	1023911.601
29	2.098956466	0.1	0.179839809	0.1	1157112.312	1023911.601	1157082.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1157082.312	1023941.601	1157052.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1157052.312	1023941.601	1157022.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1157022.312	1023941.601	1156992.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1156992.312	1023941.601	1156962.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1156962.312	1023941.601	1156932.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1156932.312	1023941.601	1156902.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1156902.312	1023941.601	1156872.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1156872.312	1023941.601	1156842.312	1023941.601
29	2.098956466	0.1	0.179839809	0.1	1156842.312	1023941.601	1156812.312	1023911.601
29	2.098956466	0.1	0.179839809	0.1	1156812.312	1023911.601	1156782.312	1023911.601
29	2.098956466	0.1	0.179839809	0.1	1156782.312	1023911.601	1156752.312	1023911.601
29	2.098956466	0.1	0.179839809	0.1	1156752.312	1023911.601	1156722.312	1023911.601
29	2.098956466	0.1	0.179839809	0.1	1156722.312	1023911.601	1156692.312	1023881.601
29	2.098956466	0.1	0.179839809	0.1	1156692.312	1023881.601	1156692.312	1023851.601
29	2.098956466	0.1	0.179839809	0.1	1156692.312	1023851.601	1156692.312	1023821.601
29	2.098956466	0.1	0.179839809	0.1	1156692.312	1023821.601	1156692.312	1023791.601
29	2.098956466	0.1	0.179839809	0.1	1156692.312	1023791.601	1156692.312	1023761.601
29	2.098956466	0.1	0.179839809	0.1	1156692.312	1023761.601	1156662.312	1023731.601
29	2.098956466	0.1	0.179839809	0.1	1156662.312	1023731.601	1156662.312	1023701.601
21	1.160125638	0.1	0.121121218	0.1	1168212.312	1023611.601	1168182.312	1023641.601
21	1.160125638	0.1	0.121121218	0.1	1168182.312	1023641.601	1168182.312	1023671.601
21	1.160125638	0.1	0.121121218	0.1	1168182.312	1023671.601	1168212.312	1023701.601
21	1.160125638	0.1	0.121121218	0.1	1168212.312	1023701.601	1168212.312	1023731.601
21	1.160125638	0.1	0.121121218	0.1	1168212.312	1023731.601	1168242.312	1023761.601
21	1.160125638	0.1	0.121121218	0.1	1168242.312	1023761.601	1168272.312	1023791.601
21	1.160125638	0.1	0.121121218	0.1	1168272.312	1023791.601	1168242.312	1023821.601
21	1.160125638	0.1	0.121121218	0.1	1168242.312	1023821.601	1168272.312	1023851.601
21	1.160125638	0.1	0.121121218	0.1	1168272.312	1023851.601	1168272.312	1023881.601
21	1.160125638	0.1	0.121121218	0.1	1168272.312	1023881.601	1168272.312	1023911.601
221	33.81830706	0.1	1.147232533	0.1	1166562.312	1016891.601	1166532.312	1016891.601
221	33.81830706	0.1	1.147232533	0.1	1166532.312	1016891.601	1166502.312	1016921.601
221	33.81830706	0.1	1.147232533	0.1	1166502.312	1016921.601	1166502.312	1016951.601
221	33.81830706	0.1	1.147232533	0.1	1166502.312	1016951.601	1166472.312	1016981.601
221	33.81830706	0.1	1.147232533	0.1	1166472.312	1016981.601	1166442.312	1016981.601
221	33.81830706	0.1	1.147232533	0.1	1166442.312	1016981.601	1166412.312	1016981.601
221	33.81830706	0.1	1.147232533	0.1	1166412.312	1016981.601	1166382.312	1016981.601
221	33.81830706	0.1	1.147232533	0.1	1166382.312	1016981.601	1166352.312	1016981.601
221	33.81830706	0.1	1.147232533	0.1	1166352.312	1016981.601	1166322.312	1016981.601
221	33.81830706	0.1	1.147232533	0.1	1166322.312	1016981.601	1166292.312	1016981.601
217	32.31849961	0.1	1.113057685	0.1	1166292.312	1016981.601	1166262.312	1017011.601
217	32.31849961	0.1	1.113057685	0.1	1166262.312	1017011.601	1166232.312	1017041.601
217	32.31849961	0.1	1.113057685	0.1	1166232.312	1017041.601	1166202.312	1017071.601
217	32.31849961	0.1	1.113057685	0.1	1166202.312	1017071.601	1166202.312	1017101.601
217	32.31849961	0.1	1.113057685	0.1	1166202.312	1017101.601	1166172.312	1017131.601
217	32.31849961	0.1	1.113057685	0.1	1166172.312	1017131.601	1166142.312	1017161.601
217	32.31849961	0.1	1.113057685	0.1	1166142.312	1017161.601	1166142.312	1017191.601
217	32.31849961	0.1	1.113057685	0.1	1166142.312	1017191.601	1166142.312	1017221.601
217	32.31849961	0.1	1.113057685	0.1	1166142.312	1017221.601	1166142.312	1017251.601
217	32.31849961	0.1	1.113057685	0.1	1166142.312	1017251.601	1166142.312	1017281.601
217	32.31849961	0.1	1.113057685	0.1	1166142.312	1017281.601	1166112.312	1017311.601
217	32.31849961	0.1	1.113057685	0.1	1166112.312	1017311.601	1166082.312	1017341.601
217	32.31849961	0.1	1.113057685	0.1	1166082.312	1017341.601	1166082.312	1017371.601
217	32.31849961	0.1	1.113057685	0.1	1166082.312	1017371.601	1166082.312	1017401.601
217	32.31849961	0.1	1.113057685	0.1	1166082.312	1017401.601	1166082.312	1017431.601
217	32.31849961	0.1	1.113057685	0.1	1166082.312	1017431.601	1166082.312	1017461.601
217	32.31849961	0.1	1.113057685	0.1	1166082.312	1017461.601	1166082.312	1017491.601
217	32.31849961	0.1	1.113057685	0.1	1166082.312	1017491.601	1166082.312	1017521.601
217	32.31849961	0.1	1.113057685	0.1	1166082.312	1017521.601	1166052.312	1017551.601
217	32.31849961	0.1	1.113057685	0.1	1166052.312	1017551.601	1166022.312	1017581.601
217	32.31849961	0.1	1.113057685	0.1	1166022.312	1017581.601	1166022.312	1017611.601
217	32.31849961	0.1	1.113057685	0.1	1166022.312	1017611.601	1166052.312	1017641.601
217	32.31849961	0.1	1.113057685	0.1	1166052.312	1017641.601	1166022.312	1017671.601
217	32.31849961	0.1	1.113057685	0.1	1166022.312	1017671.601	1165992.312	1017701.601
217	32.31849961	0.1	1.113057685	0.1	1165992.312	1017701.601	1165962.312	1017731.601
217	32.31849961	0.1	1.113057685	0.1	1165962.312	1017731.601	1165932.312	1017761.601
217	32.31849961	0.1	1.113057685	0.1	1165932.312	1017761.601	1165932.312	1017791.601
217	32.31849961	0.1	1.113057685	0.1	1165932.312	1017791.601	1165932.312	1017821.601
217	32.31849961	0.1	1.113057685	0.1	1165932.312	1017821.601	1165932.312	1017851.601
217	32.31849961	0.1	1.113057685	0.1	1165932.312	1017851.601	1165902.312	1017881.601
217	32.31849961	0.1	1.113057685	0.1	1165902.312	1017881.601	1165872.312	1017911.601
217	32.31849961	0.1	1.113057685	0.1	1165872.312	1017911.601	1165872.312	1017941.601
213	32.16407696	0.1	1.109509284	0.1	1165872.312	1017941.601	1165842.312	1017971.601
213	32.16407696	0.1	1.109509284	0.1	1165842.312	1017971.601	1165842.312	1018001.601
213	32.16407696	0.1	1.109509284	0.1	1165842.312	1018001.601	1165842.312	1018031.601
213	32.16407696	0.1	1.109509284	0.1	1165842.312	1018031.601	1165812.312	1018061.601
213	32.16407696	0.1	1.109509284	0.1	1165812.312	1018061.601	1165782.312	1018061.601
213	32.16407696	0.1	1.109509284	0.1	1165782.312	1018061.601	1165782.312	1018091.601
213	32.16407696	0.1	1.109509284	0.1	1165782.312	1018091.601	1165752.312	1018121.601
213	32.16407696	0.1	1.109509284	0.1	1165752.312	1018121.601	1165782.312	1018151.601
213	32.16407696	0.1	1.109509284	0.1	1165782.312	1018151.601	1165812.312	1018181.601
213	32.16407696	0.1	1.109509284	0.1	1165812.312	1018181.601	1165812.312	1018211.601
213	32.16407696	0.1	1.109509284	0.1	1165812.312	1018211.601	1165812.312	1018241.601
213	32.16407696	0.1	1.109509284	0.1	1165812.312	1018241.601	1165782.312	1018271.601
213	32.16407696	0.1	1.109509284	0.1	1165782.312	1018271.601	1165752.312	1018271.601
213	32.16407696	0.1	1.109509284	0.1	1165752.312	1018271.601	1165722.312	1018301.601
213	32.16407696	0.1	1.109509284	0.1	1165722.312	1018301.601	1165692.312	1018331.601
213	32.16407696	0.1	1.109509284	0.1	1165692.312	1018331.601	1165662.312	1018331.601
213	32.16407696	0.1	1.109509284	0.1	1165662.312	1018331.601	1165632.312	1018361.601
213	32.16407696	0.1	1.109509284	0.1	1165632.312	1018361.601	1165632.312	1018391.601
213	32.16407696	0.1	1.109509284	0.1	1165632.312	1018391.601	1165632.312	1018421.601
213	32.16407696	0.1	1.109509284	0.1	1165632.312	1018421.601	1165632.312	1018451.601
213	32.16407696	0.1	1.109509284	0.1	1165632.312	1018451.601	1165602.312	1018481.601
213	32.16407696	0.1	1.109509284	0.1	1165602.312	1018481.601	1165572.312	1018511.601
213	32.16407696	0.1	1.109509284	0.1	1165572.312	1018511.601	1165572.312	1018541.601
213	32.16407696	0.1	1.109509284	0.1	1165572.312	1018541.601	1165602.312	1018571.601
213	32.16407696	0.1	1.109509284	0.1	1165602.312	1018571.601	1165602.312	1018601.601
213	32.16407696	0.1	1.109509284	0.1	1165602.312	1018601.601	1165602.312	1018631.601
213	32.16407696	0.1	1.109509284	0.1	1165602.312	1018631.601	1165602.312	1018661.601
213	32.16407696	0.1	1.109509284	0.1	1165602.312	1018661.601	1165602.312	1018691.601
213	32.16407696	0.1	1.109509284	0.1	1165602.312	1018691.601	1165572.312	1018721.601
213	32.16407696	0.1	1.109509284	0.1	1165572.312	1018721.601	1165542.312	1018721.601
213	32.16407696	0.1	1.109509284	0.1	1165542.312	1018721.601	1165542.312	1018751.601
213	32.16407696	0.1	1.109509284	0.1	1165542.312	1018751.601	1165542.312	1018781.601
213	32.16407696	0.1	1.109509284	0.1	1165542.312	1018781.601	1165512.312	1018811.601
213	32.16407696	0.1	1.109509284	0.1	1165512.312	1018811.601	1165512.312	1018841.601
213	32.16407696	0.1	1.109509284	0.1	1165512.312	1018841.601	1165512.312	1018871.601
209	18.53836729	0.1	0.768418597	0.1	1165512.312	1018871.601	1165482.312	1018901.601
209	18.53836729	0.1	0.768418597	0.1	1165482.312	1018901.601	1165482.312	1018931.601
209	18.53836729	0.1	0.768418597	0.1	1165482.312	1018931.601	1165482.312	1018961.601
209	18.53836729	0.1	0.768418597	0.1	1165482.312	1018961.601	1165482.312	1018991.601
209	18.53836729	0.1	0.768418597	0.1	1165482.312	1018991.601	1165482.312	1019021.601
209	18.53836729	0.1	0.768418597	0.1	1165482.312	1019021.601	1165452.312	1019051.601
209	18.53836729	0.1	0.768418597	0.1	1165452.312	1019051.601	1165452.312	1019081.601
209	18.53836729	0.1	0.768418597	0.1	1165452.312	1019081.601	1165452.312	1019111.601
209	18.53836729	0.1	0.768418597	0.1	1165452.312	1019111.601	1165422.312	1019141.601
209	18.53836729	0.1	0.768418597	0.1	1165422.312	1019141.601	1165422.312	1019171.601
209	18.53836729	0.1	0.768418597	0.1	1165422.312	1019171.601	1165422.312	1019201.601
209	18.53836729	0.1	0.768418597	0.1	1165422.312	1019201.601	1165422.312	1019231.601
209	18.53836729	0.1	0.768418597	0.1	1165422.312	1019231.601	1165392.312	1019261.601
209	18.53836729	0.1	0.768418597	0.1	1165392.312	1019261.601	1165362.312	1019261.601
209	18.53836729	0.1	0.768418597	0.1	1165362.312	1019261.601	1165332.312	1019291.601
209	18.53836729	0.1	0.768418597	0.1	1165332.312	1019291.601	1165302.312	1019321.601
209	18.53836729	0.1	0.768418597	0.1	1165302.312	1019321.601	1165272.312	1019351.601
209	18.53836729	0.1	0.768418597	0.1	1165272.312	1019351.601	1165242.312	1019351.601
209	18.53836729	0.1	0.768418597	0.1	1165242.312	1019351.601	1165212.312	1019321.601
209	18.53836729	0.1	0.768418597	0.1	1165212.312	1019321.601	1165182.312	1019321.601
209	18.53836729	0.1	0.768418597	0.1	1165182.312	1019321.601	1165182.312	1019291.601
209	18.53836729	0.1	0.768418597	0.1	1165182.312	1019291.601	1165152.312	1019261.601
209	18.53836729	0.1	0.768418597	0.1	1165152.312	1019261.601	1165122.312	1019261.601
209	18.53836729	0.1	0.768418597	0.1	1165122.312	1019261.601	1165092.312	1019261.601
209	18.53836729	0.1	0.768418597	0.1	1165092.312	1019261.601	1165062.312	1019261.601
209	18.53836729	0.1	0.768418597	0.1	1165062.312	1019261.601	1165032.312	1019261.601
209	18.53836729	0.1	0.768418597	0.1	1165032.312	1019261.601	1165002.312	1019261.601
209	18.53836729	0.1	0.768418597	0.1	1165002.312	1019261.601	1164972.312	1019291.601
209	18.53836729	0.1	0.768418597	0.1	1164972.312	1019291.601	1164942.312	1019291.601
209	18.53836729	0.1	0.768418597	0.1	1164942.312	1019291.601	1164912.312	1019321.601
209	18.53836729	0.1	0.768418597	0.1	1164912.312	1019321.601	1164882.312	1019351.601
209	18.53836729	0.1	0.768418597	0.1	1164882.312	1019351.601	1164852.312	1019351.601
209	18.53836729	0.1	0.768418597	0.1	1164852.312	1019351.601	1164822.312	1019351.601
209	18.53836729	0.1	0.768418597	0.1	1164822.312	1019351.601	1164792.312	1019351.601
209	18.53836729	0.1	0.768418597	0.1	1164792.312	1019351.601	1164762.312	1019381.601
209	18.53836729	0.1	0.768418597	0.1	1164762.312	1019381.601	1164732.312	1019351.601
209	18.53836729	0.1	0.768418597	0.1	1164732.312	1019351.601	1164702.312	1019351.601
209	18.53836729	0.1	0.768418597	0.1	1164702.312	1019351.601	1164672.312	1019381.601
209	18.53836729	0.1	0.768418597	0.1	1164672.312	1019381.601	1164642.312	1019381.601
209	18.53836729	0.1	0.768418597	0.1	1164642.312	1019381.601	1164612.312	1019411.601
209	18.53836729	0.1	0.768418597	0.1	1164612.312	1019411.601	1164582.312	1019411.601
209	18.53836729	0.1	0.768418597	0.1	1164582.312	1019411.601	1164552.312	1019411.601
209	18.53836729	0.1	0.768418597	0.1	1164552.312	1019411.601	1164522.312	1019441.601
209	18.53836729	0.1	0.768418597	0.1	1164522.312	1019441.601	1164492.312	1019441.601
209	18.53836729	0.1	0.768418597	0.1	1164492.312	1019441.601	1164462.312	1019441.601
209	18.53836729	0.1	0.768418597	0.1	1164462.312	1019441.601	1164432.312	1019441.601
209	18.53836729	0.1	0.768418597	0.1	1164432.312	1019441.601	1164402.312	1019471.601
209	18.53836729	0.1	0.768418597	0.1	1164402.312	1019471.601	1164372.312	1019471.601
209	18.53836729	0.1	0.768418597	0.1	1164372.312	1019471.601	1164342.312	1019471.601
209	18.53836729	0.1	0.768418597	0.1	1164342.312	1019471.601	1164312.312	1019501.601
209	18.53836729	0.1	0.768418597	0.1	1164312.312	1019501.601	1164312.312	1019531.601
209	18.53836729	0.1	0.768418597	0.1	1164312.312	1019531.601	1164282.312	1019561.601
209	18.53836729	0.1	0.768418597	0.1	1164282.312	1019561.601	1164252.312	1019561.601
209	18.53836729	0.1	0.768418597	0.1	1164252.312	1019561.601	1164222.312	1019561.601
209	18.53836729	0.1	0.768418597	0.1	1164222.312	1019561.601	1164192.312	1019561.601
209	18.53836729	0.1	0.768418597	0.1	1164192.312	1019561.601	1164162.312	1019591.601
209	18.53836729	0.1	0.768418597	0.1	1164162.312	1019591.601	1164162.312	1019621.601
209	18.53836729	0.1	0.768418597	0.1	1164162.312	1019621.601	1164132.312	1019651.601
209	18.53836729	0.1	0.768418597	0.1	1164132.312	1019651.601	1164102.312	1019681.601
209	18.53836729	0.1	0.768418597	0.1	1164102.312	1019681.601	1164072.312	1019681.601
209	18.53836729	0.1	0.768418597	0.1	1164072.312	1019681.601	1164042.312	1019711.601
